ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats
11663746,JC233606,04/22/2019 10:20:00 AM,0000X E 71ST ST,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,False,False,323,3.0,6.0,69.0,08A,1178108.0,1857961.0,2019,04/29/2019 04:18:19 PM,41.765558228,-87.622733535,"(41.765558228, -87.622733535)",31.0,21546.0,67.0,514.0,32.0,60.0,18.0,211.0
11662968,JC233616,04/22/2019 10:18:00 AM,083XX S BOND AVE,0440,BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,RESIDENCE,True,False,424,4.0,10.0,46.0,08B,1198610.0,1849729.0,2019,04/29/2019 04:18:19 PM,41.742479705,-87.547863998,"(41.742479705, -87.547863998)",43.0,21202.0,42.0,506.0,47.0,25.0,19.0,239.0
11662978,JC233643,04/22/2019 10:15:00 AM,001XX W 108TH PL,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,False,True,513,5.0,34.0,49.0,04B,1177281.0,1833007.0,2019,04/29/2019 04:18:19 PM,41.697099974000004,-87.62651583200001,"(41.697099974, -87.626515832)",45.0,21861.0,45.0,524.0,22.0,19.0,10.0,260.0
11663041,JC233615,04/22/2019 10:13:00 AM,070XX S CHAPPEL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,331,3.0,5.0,43.0,08B,1191093.0,1858791.0,2019,04/29/2019 04:18:19 PM,41.767531585,-87.5751132,"(41.767531585, -87.5751132)",32.0,22538.0,39.0,152.0,33.0,24.0,18.0,262.0
11662836,JC233581,04/22/2019 10:12:00 AM,051XX S ASHLAND AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,932,9.0,16.0,61.0,08B,1166541.0,1870734.0,2019,04/29/2019 04:18:19 PM,41.800863342,-87.66476627600001,"(41.800863342, -87.664766276)",19.0,14924.0,59.0,789.0,2.0,37.0,23.0,128.0
11662995,JC233716,04/22/2019 10:11:00 AM,116XX S CHURCH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,True,False,2212,22.0,34.0,75.0,11,1165341.0,1827535.0,2019,04/29/2019 04:18:19 PM,41.68234443,-87.670387555,"(41.68234443, -87.670387555)",33.0,22212.0,74.0,378.0,22.0,13.0,9.0,257.0
11662966,JC233603,04/22/2019 10:10:00 AM,020XX W CHICAGO AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,1221,12.0,1.0,24.0,06,1162692.0,1905336.0,2019,04/29/2019 04:18:19 PM,41.895896023,-87.677913394,"(41.895896023, -87.677913394)",16.0,21560.0,25.0,547.0,11.0,4.0,15.0,63.0
11662777,JC233586,04/22/2019 10:05:00 AM,056XX W MADISON ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,True,False,1513,15.0,29.0,25.0,18,1138922.0,1899461.0,2019,04/29/2019 04:18:19 PM,41.880239378,-87.765359297,"(41.880239378, -87.765359297)",52.0,22216.0,26.0,618.0,7.0,32.0,25.0,99.0
11662787,JC233594,04/22/2019 10:00:00 AM,063XX S ABERDEEN ST,2024,NARCOTICS,POSS: HEROIN(WHITE),VACANT LOT/LAND,True,False,724,7.0,16.0,68.0,18,1170072.0,1862701.0,2019,04/29/2019 04:18:19 PM,41.778743774,-87.65205036799999,"(41.778743774, -87.652050368)",19.0,21559.0,66.0,436.0,2.0,11.0,17.0,203.0
11662913,JC233634,04/22/2019 10:00:00 AM,112XX S CHAMPLAIN AVE,0460,BATTERY,SIMPLE,APARTMENT,False,True,531,5.0,9.0,50.0,08B,1182590.0,1830541.0,2019,04/29/2019 04:18:19 PM,41.690211738,-87.607153584,"(41.690211738, -87.607153584)",30.0,21861.0,47.0,601.0,43.0,19.0,10.0,265.0
11663307,JC234250,04/22/2019 10:00:00 AM,045XX N CLAREMONT AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,False,False,1911,19.0,47.0,4.0,17,1159883.0,1930087.0,2019,04/29/2019 04:18:19 PM,41.963872858,-87.68754556200001,"(41.963872858, -87.687545562)",13.0,21849.0,6.0,667.0,18.0,20.0,5.0,10.0
11663789,JC234733,04/22/2019 10:00:00 AM,035XX W CHICAGO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1121,11.0,27.0,23.0,07,1152457.0,1905105.0,2019,04/29/2019 04:18:19 PM,41.895470537,-87.71551062700001,"(41.895470537, -87.715510627)",41.0,21572.0,24.0,423.0,46.0,5.0,16.0,65.0
11662977,JC233727,04/22/2019 10:00:00 AM,001XX W 103RD ST,0820,THEFT,$500 AND UNDER,HOTEL/MOTEL,False,False,512,5.0,34.0,49.0,06,1177304.0,1836661.0,2019,04/29/2019 04:18:19 PM,41.70712655,-87.62632178700001,"(41.70712655, -87.626321787)",45.0,21861.0,45.0,524.0,22.0,19.0,10.0,256.0
11663755,JC234675,04/22/2019 10:00:00 AM,018XX S SPRINGFIELD AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),False,False,1014,10.0,24.0,29.0,06,1150692.0,1890641.0,2019,04/29/2019 04:18:19 PM,41.855814400999996,-87.722371238,"(41.855814401, -87.722371238)",36.0,21569.0,30.0,752.0,14.0,57.0,21.0,156.0
11664348,JC235208,04/22/2019 10:00:00 AM,065XX S HERMITAGE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,725,7.0,15.0,67.0,11,1165793.0,1861349.0,2019,04/29/2019 04:18:19 PM,41.775125668,-87.667775881,"(41.775125668, -87.667775881)",44.0,22257.0,65.0,280.0,3.0,23.0,17.0,204.0
11666465,JC237649,04/22/2019 10:00:00 AM,015XX N KINGSBURY ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,OTHER,False,True,1822,18.0,27.0,8.0,26,1169563.0,1910160.0,2019,04/29/2019 04:18:19 PM,41.908986567,-87.65253719799999,"(41.908986567, -87.652537198)",16.0,22620.0,37.0,108.0,46.0,49.0,14.0,199.0
11664051,JC233765,04/22/2019 09:55:00 AM,073XX S VERNON AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,True,323,3.0,6.0,69.0,08A,1180518.0,1856385.0,2019,04/29/2019 04:18:19 PM,41.761178544,-87.613948492,"(41.761178544, -87.613948492)",31.0,21546.0,67.0,515.0,32.0,61.0,18.0,223.0
11662848,JC233597,04/22/2019 09:46:00 AM,122XX S WALLACE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENTIAL YARD (FRONT/BACK),True,False,523,5.0,34.0,53.0,15,1174519.0,1823793.0,2019,04/29/2019 04:18:19 PM,41.671877072,-87.636901383,"(41.671877072, -87.636901383)",45.0,21861.0,50.0,60.0,22.0,19.0,10.0,218.0
11662937,JC233642,04/22/2019 09:45:00 AM,039XX W VAN BUREN ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VACANT LOT/LAND,True,False,1132,11.0,28.0,26.0,18,1150123.0,1897732.0,2019,04/29/2019 04:18:19 PM,41.87528403,-87.72427510799999,"(41.87528403, -87.724275108)",36.0,21572.0,27.0,736.0,23.0,30.0,16.0,142.0
11663692,JC234545,04/22/2019 09:45:00 AM,114XX S WALLACE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2233,22.0,34.0,49.0,08B,1174355.0,1829035.0,2019,04/29/2019 04:18:19 PM,41.686265591,-87.63734664299999,"(41.686265591, -87.637346643)",45.0,21861.0,45.0,486.0,22.0,19.0,9.0,258.0
11662901,JC233554,04/22/2019 09:40:00 AM,027XX W WARREN BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,False,True,1222,12.0,27.0,27.0,08B,1158198.0,1900242.0,2019,04/29/2019 04:18:19 PM,41.882010646,-87.69455819,"(41.882010646, -87.69455819)",48.0,21184.0,28.0,38.0,46.0,28.0,15.0,77.0
11662896,JC233543,04/22/2019 09:35:00 AM,004XX W 101ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,2232,22.0,9.0,73.0,14,1175106.0,1837939.0,2019,04/29/2019 04:18:19 PM,41.710682805,-87.634332837,"(41.710682805, -87.634332837)",30.0,21861.0,72.0,593.0,43.0,19.0,9.0,253.0
11663512,JC234461,04/22/2019 09:30:00 AM,027XX W 15TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,HOSPITAL BUILDING/GROUNDS,False,False,1023,10.0,28.0,29.0,14,1158277.0,1892276.0,2019,04/29/2019 04:18:19 PM,41.860149538,-87.69448580299999,"(41.860149538, -87.694485803)",11.0,14920.0,30.0,16.0,23.0,43.0,21.0,151.0
11662933,JC233705,04/22/2019 09:30:00 AM,048XX S ASHLAND AVE,0820,THEFT,$500 AND UNDER,PAWN SHOP,False,False,931,9.0,20.0,61.0,06,1166489.0,1872644.0,2019,04/29/2019 04:18:19 PM,41.806105713,-87.664902504,"(41.806105713, -87.664902504)",53.0,14924.0,59.0,740.0,4.0,37.0,23.0,118.0
11663919,JC234881,04/22/2019 09:30:00 AM,034XX S MARSHFIELD AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,True,912,9.0,12.0,59.0,08A,1165908.0,1882026.0,2019,04/29/2019 04:18:19 PM,41.831863324000004,-87.66676646799999,"(41.831863324, -87.666766468)",26.0,14920.0,56.0,192.0,1.0,43.0,23.0,165.0
11662808,JC233541,04/22/2019 09:23:00 AM,028XX N OAK PARK AVE,0560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",False,False,2511,25.0,36.0,18.0,08A,1130600.0,1918123.0,2019,04/29/2019 04:18:19 PM,41.931597441,-87.79548768,"(41.931597441, -87.79548768)",39.0,22254.0,18.0,397.0,44.0,52.0,6.0,179.0
11663109,JC233717,04/22/2019 09:21:00 AM,047XX S PRAIRIE AVE,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,STREET,True,False,224,2.0,3.0,38.0,10,1178839.0,1873707.0,2019,04/29/2019 04:18:19 PM,41.808750179,-87.619575086,"(41.808750179, -87.619575086)",12.0,21192.0,4.0,448.0,9.0,10.0,24.0,107.0
11662833,JC233538,04/22/2019 09:15:00 AM,030XX S LLOYD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,913,9.0,11.0,60.0,08B,1167990.0,1884680.0,2019,04/29/2019 04:18:19 PM,41.839101572,-87.65905094700001,"(41.839101572, -87.659050947)",26.0,14920.0,58.0,723.0,48.0,43.0,23.0,162.0
11662744,JC233532,04/22/2019 09:10:00 AM,078XX S SOUTH SHORE DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,421,4.0,7.0,43.0,08B,1197856.0,1854014.0,2019,04/29/2019 04:18:19 PM,41.754256907,-87.550483752,"(41.754256907, -87.550483752)",43.0,22538.0,39.0,421.0,37.0,24.0,19.0,225.0
11662740,JC233526,04/22/2019 09:07:00 AM,004XX W DIVISION ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,1821,18.0,27.0,8.0,06,1173175.0,1908290.0,2019,04/29/2019 04:18:19 PM,41.903775756,-87.639324074,"(41.903775756, -87.639324074)",41.0,14926.0,37.0,148.0,46.0,54.0,14.0,51.0
11662950,JC233809,04/22/2019 09:00:00 AM,107XX S WENTWORTH AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,513,5.0,34.0,49.0,26,1176848.0,1833846.0,2019,04/29/2019 04:18:19 PM,41.699412052,-87.628076069,"(41.699412052, -87.628076069)",45.0,21861.0,45.0,524.0,22.0,19.0,10.0,260.0
11665529,JC236816,04/22/2019 09:00:00 AM,041XX S BERKELEY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,214,2.0,4.0,36.0,14,1183806.0,1877498.0,2019,04/29/2019 04:18:19 PM,41.819038318000004,-87.60123894200001,"(41.819038318, -87.601238942)",1.0,4301.0,2.0,220.0,10.0,36.0,24.0,104.0
11662804,JC233519,04/22/2019 09:00:00 AM,016XX N AUSTIN AVE,0498,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,APARTMENT,True,False,2513,25.0,29.0,25.0,04B,1136160.0,1910227.0,2019,04/29/2019 04:18:19 PM,41.909832374000004,-87.77524408,"(41.909832374, -87.77524408)",52.0,22615.0,26.0,597.0,7.0,2.0,6.0,154.0
11664762,JC235799,04/22/2019 09:00:00 AM,056XX W HIGGINS AVE,0810,THEFT,OVER $500,STREET,False,False,1622,16.0,45.0,11.0,06,1137694.0,1932431.0,2019,04/29/2019 04:18:19 PM,41.970734926999995,-87.769071793,"(41.970734927, -87.769071793)",20.0,21869.0,11.0,780.0,50.0,48.0,12.0,43.0
11668856,JC239512,04/22/2019 09:00:00 AM,012XX W SHERWIN AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,2423,24.0,49.0,1.0,11,,,2019,04/29/2019 04:18:19 PM,,,,,,,,,,,
11663581,JC234547,04/22/2019 09:00:00 AM,009XX W 116TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),False,False,524,5.0,34.0,53.0,14,1171935.0,1827591.0,2019,04/29/2019 04:18:19 PM,41.682356331,-87.646247961,"(41.682356331, -87.646247961)",45.0,22212.0,50.0,642.0,22.0,13.0,10.0,220.0
11663771,JC234730,04/22/2019 09:00:00 AM,008XX N TRIPP AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,False,False,1111,11.0,37.0,23.0,26,1147888.0,1905403.0,2019,04/29/2019 04:18:19 PM,41.896377338,-87.73228394899999,"(41.896377338, -87.732283949)",4.0,4299.0,24.0,99.0,45.0,5.0,16.0,68.0
11666760,JC238368,04/22/2019 09:00:00 AM,043XX W VAN BUREN ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1131,11.0,28.0,26.0,07,1147537.0,1897670.0,2019,04/29/2019 04:18:19 PM,41.875163857,-87.73377155700001,"(41.875163857, -87.733771557)",36.0,21572.0,27.0,717.0,23.0,30.0,16.0,143.0
11663351,JC234259,04/22/2019 09:00:00 AM,116XX S LAFLIN ST,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,False,False,524,5.0,34.0,53.0,11,1168428.0,1827462.0,2019,04/29/2019 04:18:19 PM,41.682078365,-87.65908937,"(41.682078365, -87.65908937)",45.0,22212.0,50.0,642.0,22.0,13.0,10.0,220.0
11662893,JC233676,04/22/2019 09:00:00 AM,006XX N WALLER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1511,15.0,29.0,25.0,14,1138213.0,1903875.0,2019,04/29/2019 04:18:19 PM,41.892364809,-87.76785590200001,"(41.892364809, -87.767855902)",52.0,22216.0,26.0,672.0,7.0,32.0,25.0,70.0
11668036,JC239897,04/22/2019 09:00:00 AM,029XX N SAWYER AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,"SCHOOL, PUBLIC, GROUNDS",False,False,1412,14.0,35.0,21.0,08B,,,2019,04/29/2019 04:18:19 PM,,,,,,,,,,,
11663129,JC233994,04/22/2019 09:00:00 AM,004XX W 103RD ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,True,2232,22.0,34.0,49.0,26,1175112.0,1836607.0,2019,04/29/2019 04:18:19 PM,41.707027472,-87.63435046,"(41.707027472, -87.63435046)",30.0,21861.0,72.0,593.0,43.0,19.0,9.0,253.0
11663292,JC234011,04/22/2019 09:00:00 AM,085XX S PARNELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,False,622,6.0,21.0,71.0,08B,1174120.0,1848252.0,2019,04/29/2019 04:18:19 PM,41.739005004,-87.637638525,"(41.739005004, -87.637638525)",18.0,21554.0,70.0,529.0,13.0,59.0,20.0,236.0
11662766,JC233516,04/22/2019 08:59:00 AM,032XX W 38TH PL,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,False,False,911,9.0,12.0,58.0,04A,1155405.0,1878893.0,2019,04/29/2019 04:18:19 PM,41.823483152,-87.70538737700001,"(41.823483152, -87.705387377)",29.0,22248.0,55.0,612.0,1.0,56.0,23.0,96.0
11663264,JC234184,04/22/2019 08:54:00 AM,005XX N RUSH ST,0810,THEFT,OVER $500,SPORTS ARENA/STADIUM,False,False,1834,18.0,42.0,8.0,06,1177010.0,1903839.0,2019,04/29/2019 04:18:19 PM,41.891475999,-87.62537228,"(41.891475999, -87.62537228)",22.0,21182.0,37.0,626.0,36.0,6.0,14.0,74.0
11662773,JC233580,04/22/2019 08:53:00 AM,026XX W FARRAGUT AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,2011,20.0,40.0,4.0,26,1157885.0,1934769.0,2019,04/29/2019 04:18:19 PM,41.976761595,-87.694763289,"(41.976761595, -87.694763289)",46.0,21849.0,6.0,29.0,24.0,20.0,2.0,57.0
11663940,JC234904,04/22/2019 08:45:00 AM,105XX S CHICAGO SKYWAY IB,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,False,False,432,4.0,10.0,52.0,07,1204843.0,1835865.0,2019,04/29/2019 04:18:19 PM,41.704277563000005,-87.52550354700001,"(41.704277563, -87.525503547)",47.0,21202.0,49.0,705.0,47.0,25.0,19.0,247.0
11662871,JC233575,04/22/2019 08:43:00 AM,077XX S RACINE AVE,0498,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,APARTMENT,True,True,612,6.0,17.0,71.0,04B,1169666.0,1853389.0,2019,04/29/2019 04:18:19 PM,41.75319928,-87.65380849200001,"(41.75319928, -87.653808492)",17.0,21554.0,70.0,572.0,31.0,59.0,20.0,230.0
11662989,JC233781,04/22/2019 08:40:00 AM,009XX N CENTRAL AVE,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,ALLEY,False,False,1524,15.0,37.0,25.0,26,1138851.0,1905567.0,2019,04/29/2019 04:18:19 PM,41.896996305,-87.76547163,"(41.896996305, -87.76547163)",52.0,4299.0,26.0,671.0,7.0,5.0,25.0,70.0
11669254,JC233475,04/22/2019 08:36:00 AM,026XX W NORTH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1423,14.0,1.0,24.0,08B,,,2019,04/29/2019 04:18:19 PM,,,,,,,,,,,
11662805,JC233522,04/22/2019 08:35:00 AM,040XX W SCHOOL ST,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,STREET,False,False,1731,17.0,30.0,16.0,26,1149064.0,1921628.0,2019,04/29/2019 04:18:19 PM,41.940877571,-87.727543735,"(41.940877571, -87.727543735)",7.0,22618.0,16.0,329.0,21.0,21.0,1.0,25.0
11662735,JC233482,04/22/2019 08:32:00 AM,033XX W CHICAGO AVE,2027,NARCOTICS,POSS: CRACK,ALLEY,True,False,1121,11.0,27.0,23.0,18,1153919.0,1905133.0,2019,04/29/2019 04:18:19 PM,41.895518357,-87.710140273,"(41.895518357, -87.710140273)",41.0,21572.0,24.0,150.0,46.0,5.0,16.0,65.0
11662755,JC233481,04/22/2019 08:31:00 AM,124XX S LOWE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,523,5.0,34.0,53.0,08A,1174235.0,1822474.0,2019,04/29/2019 04:18:19 PM,41.668263813,-87.637979773,"(41.668263813, -87.637979773)",45.0,21861.0,50.0,7.0,22.0,19.0,10.0,218.0
11663071,JC233866,04/22/2019 08:30:00 AM,004XX S JEFFERSON ST,0820,THEFT,$500 AND UNDER,STREET,False,False,121,1.0,25.0,28.0,06,1172398.0,1898175.0,2019,04/29/2019 04:18:19 PM,41.876036792,-87.64247729799999,"(41.876036792, -87.642477298)",48.0,14917.0,29.0,97.0,26.0,44.0,22.0,91.0
11663034,JC233505,04/22/2019 08:30:00 AM,074XX S INGLESIDE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,323,3.0,8.0,69.0,08B,1183851.0,1855844.0,2019,04/29/2019 04:18:19 PM,41.759616849000004,-87.60174979799999,"(41.759616849, -87.601749798)",9.0,21546.0,67.0,121.0,35.0,61.0,18.0,223.0
11664223,JC233536,04/22/2019 08:27:00 AM,072XX S CONSTANCE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,False,True,324,3.0,7.0,43.0,26,,,2019,04/29/2019 04:18:19 PM,,,,,,,,,,,
11662705,JC233441,04/22/2019 08:17:00 AM,016XX E 69TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,332,3.0,5.0,43.0,14,1188594.0,1859566.0,2019,04/29/2019 04:18:19 PM,41.769718336,-87.584248233,"(41.769718336, -87.584248233)",32.0,22538.0,39.0,381.0,33.0,24.0,18.0,212.0
11663244,JC234081,04/22/2019 08:15:00 AM,072XX S CONSTANCE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,False,False,324,3.0,7.0,43.0,08A,1189624.0,1857405.0,2019,04/29/2019 04:18:19 PM,41.763763694,-87.580542095,"(41.763763694, -87.580542095)",9.0,22538.0,39.0,452.0,37.0,24.0,18.0,217.0
11663164,JC234078,04/22/2019 08:15:00 AM,018XX W 21ST ST,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,APARTMENT,False,False,1234,12.0,25.0,31.0,20,1164438.0,1890105.0,2019,04/29/2019 04:18:19 PM,41.854064086,-87.671931786,"(41.854064086, -87.671931786)",8.0,14920.0,33.0,366.0,26.0,43.0,15.0,121.0
11662718,JC233473,04/22/2019 08:15:00 AM,049XX W POTOMAC AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,2533,25.0,37.0,25.0,08A,1143120.0,1908196.0,2019,04/29/2019 04:18:19 PM,41.904131971999995,-87.74972634299999,"(41.904131972, -87.749726343)",4.0,4299.0,26.0,600.0,45.0,5.0,6.0,195.0
11662761,JC233450,04/22/2019 08:10:00 AM,034XX W ROOSEVELT RD,0560,ASSAULT,SIMPLE,DEPARTMENT STORE,True,False,1021,10.0,24.0,29.0,08A,1153720.0,1894499.0,2019,04/29/2019 04:18:19 PM,41.866341526999996,-87.71115430100001,"(41.866341527, -87.711154301)",36.0,21572.0,30.0,98.0,14.0,30.0,16.0,141.0
11663981,JC234850,04/22/2019 08:04:00 AM,058XX S WOODLAWN AVE,0810,THEFT,OVER $500,OTHER,False,False,235,2.0,5.0,41.0,06,1185218.0,1866578.0,2019,04/29/2019 04:18:19 PM,41.789039892,-87.59640272600001,"(41.789039892, -87.596402726)",32.0,22260.0,8.0,154.0,33.0,60.0,24.0,132.0
11663225,JC234204,04/22/2019 08:00:00 AM,089XX S BUFFALO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,False,424,4.0,10.0,46.0,14,1199596.0,1846366.0,2019,04/29/2019 04:18:19 PM,41.733226633,-87.544364336,"(41.733226633, -87.544364336)",47.0,21202.0,42.0,175.0,47.0,25.0,19.0,239.0
11662801,JC233530,04/22/2019 08:00:00 AM,077XX S CONSTANCE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,414,4.0,8.0,43.0,14,1189879.0,1854045.0,2019,04/29/2019 04:18:19 PM,41.754537438,-87.579715365,"(41.754537438, -87.579715365)",9.0,22538.0,39.0,188.0,35.0,24.0,19.0,222.0
11663124,JC233432,04/22/2019 08:00:00 AM,008XX W 57TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,True,False,712,7.0,20.0,68.0,08B,1171809.0,1867057.0,2019,04/29/2019 04:18:19 PM,41.790659193,-87.64555467,"(41.790659193, -87.64555467)",19.0,21559.0,66.0,113.0,2.0,11.0,17.0,261.0
11662962,JC233721,04/22/2019 08:00:00 AM,004XX N CENTRAL AVE,0560,ASSAULT,SIMPLE,SIDEWALK,False,False,1523,15.0,37.0,25.0,08A,1138959.0,1902501.0,2019,04/29/2019 04:18:19 PM,41.888580857,-87.765149527,"(41.888580857, -87.765149527)",11.0,22216.0,26.0,673.0,45.0,32.0,25.0,84.0
11665180,JC236204,04/22/2019 08:00:00 AM,029XX W 83RD ST,1330,CRIMINAL TRESPASS,TO LAND,"SCHOOL, PUBLIC, GROUNDS",False,False,835,8.0,18.0,70.0,26,1158200.0,1849439.0,2019,04/29/2019 04:18:19 PM,41.74260068,-87.69593449,"(41.74260068, -87.69593449)",6.0,4300.0,69.0,243.0,30.0,8.0,13.0,226.0
11662897,JC233544,04/22/2019 08:00:00 AM,024XX E 106TH ST,1330,CRIMINAL TRESPASS,TO LAND,CHA PARKING LOT/GROUNDS,True,False,434,4.0,7.0,51.0,26,1194286.0,1835214.0,2019,04/29/2019 04:18:19 PM,41.702756403,-87.564182005,"(41.702756403, -87.564182005)",47.0,21202.0,48.0,174.0,37.0,25.0,19.0,255.0
11662653,JC233417,04/22/2019 08:00:00 AM,069XX S CLYDE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,331,3.0,5.0,43.0,14,1191412.0,1859282.0,2019,04/29/2019 04:18:19 PM,41.768871204,-87.573928057,"(41.768871204, -87.573928057)",32.0,22538.0,39.0,152.0,33.0,24.0,18.0,262.0
11662899,JC233486,04/22/2019 07:50:00 AM,022XX S HALSTED ST,0460,BATTERY,SIMPLE,CTA BUS,False,False,1235,12.0,25.0,31.0,08B,1171375.0,1889530.0,2019,04/29/2019 04:18:19 PM,41.852336791,-87.646487314,"(41.852336791, -87.646487314)",8.0,14920.0,33.0,126.0,26.0,43.0,15.0,158.0
11662958,JC233638,04/22/2019 07:45:00 AM,079XX S MOZART ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,835,8.0,18.0,70.0,14,1158757.0,1851876.0,2019,04/29/2019 04:18:19 PM,41.749276856,-87.693827255,"(41.749276856, -87.693827255)",6.0,4300.0,69.0,243.0,30.0,8.0,13.0,226.0
11663836,JC234833,04/22/2019 07:45:00 AM,024XX S PRINCETON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,914,9.0,25.0,34.0,14,1174594.0,1888264.0,2019,04/29/2019 04:18:19 PM,41.848791529,-87.634710554,"(41.848791529, -87.634710554)",8.0,21194.0,35.0,3.0,26.0,40.0,23.0,157.0
11662702,JC233446,04/22/2019 07:40:00 AM,041XX W ADAMS ST,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,True,False,1115,11.0,28.0,26.0,18,1148798.0,1898689.0,2019,04/29/2019 04:18:19 PM,41.877935845,-87.729115291,"(41.877935845, -87.729115291)",11.0,21572.0,27.0,675.0,23.0,30.0,16.0,100.0
11662737,JC233400,04/22/2019 07:36:00 AM,070XX S YALE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,731,7.0,6.0,69.0,08A,1175844.0,1858212.0,2019,04/29/2019 04:18:19 PM,41.766298026,-87.631024266,"(41.766298026, -87.631024266)",31.0,21559.0,67.0,513.0,32.0,11.0,17.0,210.0
